class,clip_id,split,n_frames_orig,frame_idx_min,frame_idx_max,token_type,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,label_id
push up,push up|num_510,train,12,1.0,121.0,numeric,data/push up/push up_5100001.jpg,data/push up/push up_5100011.jpg,data/push up/push up_5100021.jpg,data/push up/push up_5100031.jpg,data/push up/push up_5100041.jpg,data/push up/push up_5100051.jpg,data/push up/push up_5100061.jpg,data/push up/push up_5100081.jpg,data/push up/push up_5100091.jpg,data/push up/push up_5100101.jpg,data/push up/push up_5100111.jpg,data/push up/push up_5100121.jpg,data/push up/push up_5100121.jpg,data/push up/push up_5100121.jpg,data/push up/push up_5100121.jpg,data/push up/push up_5100121.jpg,14
push up,push up|num_520,train,41,1.0,401.0,numeric,data/push up/push up_5200001.jpg,data/push up/push up_5200021.jpg,data/push up/push up_5200051.jpg,data/push up/push up_5200081.jpg,data/push up/push up_5200101.jpg,data/push up/push up_5200131.jpg,data/push up/push up_5200161.jpg,data/push up/push up_5200181.jpg,data/push up/push up_5200211.jpg,data/push up/push up_5200241.jpg,data/push up/push up_5200261.jpg,data/push up/push up_5200291.jpg,data/push up/push up_5200321.jpg,data/push up/push up_5200341.jpg,data/push up/push up_5200371.jpg,data/push up/push up_5200401.jpg,14
push up,push up|num_530,train,58,1.0,651.0,numeric,data/push up/push up_5300001.jpg,data/push up/push up_5300031.jpg,data/push up/push up_5300071.jpg,data/push up/push up_5300111.jpg,data/push up/push up_5300151.jpg,data/push up/push up_5300191.jpg,data/push up/push up_5300221.jpg,data/push up/push up_5300281.jpg,data/push up/push up_5300331.jpg,data/push up/push up_5300381.jpg,data/push up/push up_5300421.jpg,data/push up/push up_5300451.jpg,data/push up/push up_5300491.jpg,data/push up/push up_5300531.jpg,data/push up/push up_5300611.jpg,data/push up/push up_5300651.jpg,14
push up,push up|num_540,train,57,1.0,711.0,numeric,data/push up/push up_5400001.jpg,data/push up/push up_5400031.jpg,data/push up/push up_5400131.jpg,data/push up/push up_5400171.jpg,data/push up/push up_5400201.jpg,data/push up/push up_5400241.jpg,data/push up/push up_5400371.jpg,data/push up/push up_5400411.jpg,data/push up/push up_5400441.jpg,data/push up/push up_5400481.jpg,data/push up/push up_5400521.jpg,data/push up/push up_5400561.jpg,data/push up/push up_5400591.jpg,data/push up/push up_5400631.jpg,data/push up/push up_5400671.jpg,data/push up/push up_5400711.jpg,14
push up,push up|num_550,train,38,1.0,461.0,numeric,data/push up/push up_5500001.jpg,data/push up/push up_5500021.jpg,data/push up/push up_5500131.jpg,data/push up/push up_5500161.jpg,data/push up/push up_5500181.jpg,data/push up/push up_5500211.jpg,data/push up/push up_5500231.jpg,data/push up/push up_5500261.jpg,data/push up/push up_5500281.jpg,data/push up/push up_5500311.jpg,data/push up/push up_5500331.jpg,data/push up/push up_5500361.jpg,data/push up/push up_5500381.jpg,data/push up/push up_5500411.jpg,data/push up/push up_5500431.jpg,data/push up/push up_5500461.jpg,14
push up,push up|num_560,train,58,1.0,571.0,numeric,data/push up/push up_5600001.jpg,data/push up/push up_5600031.jpg,data/push up/push up_5600071.jpg,data/push up/push up_5600111.jpg,data/push up/push up_5600151.jpg,data/push up/push up_5600191.jpg,data/push up/push up_5600221.jpg,data/push up/push up_5600261.jpg,data/push up/push up_5600301.jpg,data/push up/push up_5600341.jpg,data/push up/push up_5600381.jpg,data/push up/push up_5600411.jpg,data/push up/push up_5600451.jpg,data/push up/push up_5600491.jpg,data/push up/push up_5600531.jpg,data/push up/push up_5600571.jpg,14
push up,push up|num_90,train,15,1.0,141.0,numeric,data/push up/push up_900001.jpg,data/push up/push up_900011.jpg,data/push up/push up_900021.jpg,data/push up/push up_900031.jpg,data/push up/push up_900041.jpg,data/push up/push up_900051.jpg,data/push up/push up_900061.jpg,data/push up/push up_900071.jpg,data/push up/push up_900081.jpg,data/push up/push up_900091.jpg,data/push up/push up_900101.jpg,data/push up/push up_900111.jpg,data/push up/push up_900121.jpg,data/push up/push up_900131.jpg,data/push up/push up_900141.jpg,data/push up/push up_900141.jpg,14
romanian deadlift,romanian deadlift|num_10,train,35,1.0,341.0,numeric,data/romanian deadlift/romanian deadlift_100001.jpg,data/romanian deadlift/romanian deadlift_100021.jpg,data/romanian deadlift/romanian deadlift_100041.jpg,data/romanian deadlift/romanian deadlift_100061.jpg,data/romanian deadlift/romanian deadlift_100091.jpg,data/romanian deadlift/romanian deadlift_100111.jpg,data/romanian deadlift/romanian deadlift_100131.jpg,data/romanian deadlift/romanian deadlift_100151.jpg,data/romanian deadlift/romanian deadlift_100181.jpg,data/romanian deadlift/romanian deadlift_100201.jpg,data/romanian deadlift/romanian deadlift_100221.jpg,data/romanian deadlift/romanian deadlift_100241.jpg,data/romanian deadlift/romanian deadlift_100271.jpg,data/romanian deadlift/romanian deadlift_100291.jpg,data/romanian deadlift/romanian deadlift_100311.jpg,data/romanian deadlift/romanian deadlift_100341.jpg,15
romanian deadlift,romanian deadlift|num_100,train,14,1.0,131.0,numeric,data/romanian deadlift/romanian deadlift_1000001.jpg,data/romanian deadlift/romanian deadlift_1000011.jpg,data/romanian deadlift/romanian deadlift_1000021.jpg,data/romanian deadlift/romanian deadlift_1000031.jpg,data/romanian deadlift/romanian deadlift_1000041.jpg,data/romanian deadlift/romanian deadlift_1000051.jpg,data/romanian deadlift/romanian deadlift_1000061.jpg,data/romanian deadlift/romanian deadlift_1000071.jpg,data/romanian deadlift/romanian deadlift_1000081.jpg,data/romanian deadlift/romanian deadlift_1000091.jpg,data/romanian deadlift/romanian deadlift_1000101.jpg,data/romanian deadlift/romanian deadlift_1000111.jpg,data/romanian deadlift/romanian deadlift_1000121.jpg,data/romanian deadlift/romanian deadlift_1000131.jpg,data/romanian deadlift/romanian deadlift_1000131.jpg,data/romanian deadlift/romanian deadlift_1000131.jpg,15
romanian deadlift,romanian deadlift|num_110,train,11,1.0,101.0,numeric,data/romanian deadlift/romanian deadlift_1100001.jpg,data/romanian deadlift/romanian deadlift_1100011.jpg,data/romanian deadlift/romanian deadlift_1100021.jpg,data/romanian deadlift/romanian deadlift_1100031.jpg,data/romanian deadlift/romanian deadlift_1100041.jpg,data/romanian deadlift/romanian deadlift_1100051.jpg,data/romanian deadlift/romanian deadlift_1100061.jpg,data/romanian deadlift/romanian deadlift_1100071.jpg,data/romanian deadlift/romanian deadlift_1100081.jpg,data/romanian deadlift/romanian deadlift_1100091.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,data/romanian deadlift/romanian deadlift_1100101.jpg,15
romanian deadlift,romanian deadlift|num_120,test,23,1.0,221.0,numeric,data/romanian deadlift/romanian deadlift_1200001.jpg,data/romanian deadlift/romanian deadlift_1200011.jpg,data/romanian deadlift/romanian deadlift_1200021.jpg,data/romanian deadlift/romanian deadlift_1200041.jpg,data/romanian deadlift/romanian deadlift_1200051.jpg,data/romanian deadlift/romanian deadlift_1200071.jpg,data/romanian deadlift/romanian deadlift_1200081.jpg,data/romanian deadlift/romanian deadlift_1200101.jpg,data/romanian deadlift/romanian deadlift_1200111.jpg,data/romanian deadlift/romanian deadlift_1200131.jpg,data/romanian deadlift/romanian deadlift_1200141.jpg,data/romanian deadlift/romanian deadlift_1200161.jpg,data/romanian deadlift/romanian deadlift_1200171.jpg,data/romanian deadlift/romanian deadlift_1200191.jpg,data/romanian deadlift/romanian deadlift_1200201.jpg,data/romanian deadlift/romanian deadlift_1200221.jpg,15
romanian deadlift,romanian deadlift|num_130,train,29,1.0,281.0,numeric,data/romanian deadlift/romanian deadlift_1300001.jpg,data/romanian deadlift/romanian deadlift_1300011.jpg,data/romanian deadlift/romanian deadlift_1300031.jpg,data/romanian deadlift/romanian deadlift_1300051.jpg,data/romanian deadlift/romanian deadlift_1300071.jpg,data/romanian deadlift/romanian deadlift_1300091.jpg,data/romanian deadlift/romanian deadlift_1300111.jpg,data/romanian deadlift/romanian deadlift_1300131.jpg,data/romanian deadlift/romanian deadlift_1300141.jpg,data/romanian deadlift/romanian deadlift_1300161.jpg,data/romanian deadlift/romanian deadlift_1300181.jpg,data/romanian deadlift/romanian deadlift_1300201.jpg,data/romanian deadlift/romanian deadlift_1300221.jpg,data/romanian deadlift/romanian deadlift_1300241.jpg,data/romanian deadlift/romanian deadlift_1300261.jpg,data/romanian deadlift/romanian deadlift_1300281.jpg,15
romanian deadlift,romanian deadlift|num_140,train,33,1.0,321.0,numeric,data/romanian deadlift/romanian deadlift_1400001.jpg,data/romanian deadlift/romanian deadlift_1400021.jpg,data/romanian deadlift/romanian deadlift_1400041.jpg,data/romanian deadlift/romanian deadlift_1400061.jpg,data/romanian deadlift/romanian deadlift_1400081.jpg,data/romanian deadlift/romanian deadlift_1400101.jpg,data/romanian deadlift/romanian deadlift_1400121.jpg,data/romanian deadlift/romanian deadlift_1400141.jpg,data/romanian deadlift/romanian deadlift_1400171.jpg,data/romanian deadlift/romanian deadlift_1400191.jpg,data/romanian deadlift/romanian deadlift_1400211.jpg,data/romanian deadlift/romanian deadlift_1400231.jpg,data/romanian deadlift/romanian deadlift_1400251.jpg,data/romanian deadlift/romanian deadlift_1400271.jpg,data/romanian deadlift/romanian deadlift_1400291.jpg,data/romanian deadlift/romanian deadlift_1400321.jpg,15
romanian deadlift,romanian deadlift|num_20,val,49,1.0,481.0,numeric,data/romanian deadlift/romanian deadlift_200001.jpg,data/romanian deadlift/romanian deadlift_200031.jpg,data/romanian deadlift/romanian deadlift_200061.jpg,data/romanian deadlift/romanian deadlift_200091.jpg,data/romanian deadlift/romanian deadlift_200121.jpg,data/romanian deadlift/romanian deadlift_200161.jpg,data/romanian deadlift/romanian deadlift_200191.jpg,data/romanian deadlift/romanian deadlift_200221.jpg,data/romanian deadlift/romanian deadlift_200251.jpg,data/romanian deadlift/romanian deadlift_200281.jpg,data/romanian deadlift/romanian deadlift_200321.jpg,data/romanian deadlift/romanian deadlift_200351.jpg,data/romanian deadlift/romanian deadlift_200381.jpg,data/romanian deadlift/romanian deadlift_200411.jpg,data/romanian deadlift/romanian deadlift_200441.jpg,data/romanian deadlift/romanian deadlift_200481.jpg,15
romanian deadlift,romanian deadlift|num_30,train,39,1.0,381.0,numeric,data/romanian deadlift/romanian deadlift_300001.jpg,data/romanian deadlift/romanian deadlift_300021.jpg,data/romanian deadlift/romanian deadlift_300051.jpg,data/romanian deadlift/romanian deadlift_300071.jpg,data/romanian deadlift/romanian deadlift_300101.jpg,data/romanian deadlift/romanian deadlift_300121.jpg,data/romanian deadlift/romanian deadlift_300151.jpg,data/romanian deadlift/romanian deadlift_300171.jpg,data/romanian deadlift/romanian deadlift_300201.jpg,data/romanian deadlift/romanian deadlift_300221.jpg,data/romanian deadlift/romanian deadlift_300251.jpg,data/romanian deadlift/romanian deadlift_300271.jpg,data/romanian deadlift/romanian deadlift_300301.jpg,data/romanian deadlift/romanian deadlift_300321.jpg,data/romanian deadlift/romanian deadlift_300351.jpg,data/romanian deadlift/romanian deadlift_300381.jpg,15
romanian deadlift,romanian deadlift|num_40,train,33,1.0,321.0,numeric,data/romanian deadlift/romanian deadlift_400001.jpg,data/romanian deadlift/romanian deadlift_400021.jpg,data/romanian deadlift/romanian deadlift_400041.jpg,data/romanian deadlift/romanian deadlift_400061.jpg,data/romanian deadlift/romanian deadlift_400081.jpg,data/romanian deadlift/romanian deadlift_400101.jpg,data/romanian deadlift/romanian deadlift_400121.jpg,data/romanian deadlift/romanian deadlift_400141.jpg,data/romanian deadlift/romanian deadlift_400171.jpg,data/romanian deadlift/romanian deadlift_400191.jpg,data/romanian deadlift/romanian deadlift_400211.jpg,data/romanian deadlift/romanian deadlift_400231.jpg,data/romanian deadlift/romanian deadlift_400251.jpg,data/romanian deadlift/romanian deadlift_400271.jpg,data/romanian deadlift/romanian deadlift_400291.jpg,data/romanian deadlift/romanian deadlift_400321.jpg,15
romanian deadlift,romanian deadlift|num_50,train,25,1.0,241.0,numeric,data/romanian deadlift/romanian deadlift_500001.jpg,data/romanian deadlift/romanian deadlift_500011.jpg,data/romanian deadlift/romanian deadlift_500031.jpg,data/romanian deadlift/romanian deadlift_500041.jpg,data/romanian deadlift/romanian deadlift_500061.jpg,data/romanian deadlift/romanian deadlift_500081.jpg,data/romanian deadlift/romanian deadlift_500091.jpg,data/romanian deadlift/romanian deadlift_500111.jpg,data/romanian deadlift/romanian deadlift_500121.jpg,data/romanian deadlift/romanian deadlift_500141.jpg,data/romanian deadlift/romanian deadlift_500161.jpg,data/romanian deadlift/romanian deadlift_500171.jpg,data/romanian deadlift/romanian deadlift_500191.jpg,data/romanian deadlift/romanian deadlift_500201.jpg,data/romanian deadlift/romanian deadlift_500221.jpg,data/romanian deadlift/romanian deadlift_500241.jpg,15
romanian deadlift,romanian deadlift|num_60,train,9,1.0,81.0,numeric,data/romanian deadlift/romanian deadlift_600001.jpg,data/romanian deadlift/romanian deadlift_600011.jpg,data/romanian deadlift/romanian deadlift_600021.jpg,data/romanian deadlift/romanian deadlift_600031.jpg,data/romanian deadlift/romanian deadlift_600041.jpg,data/romanian deadlift/romanian deadlift_600051.jpg,data/romanian deadlift/romanian deadlift_600061.jpg,data/romanian deadlift/romanian deadlift_600071.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,data/romanian deadlift/romanian deadlift_600081.jpg,15
romanian deadlift,romanian deadlift|num_70,train,12,1.0,361.0,numeric,data/romanian deadlift/romanian deadlift_700001.jpg,data/romanian deadlift/romanian deadlift_700011.jpg,data/romanian deadlift/romanian deadlift_700021.jpg,data/romanian deadlift/romanian deadlift_700031.jpg,data/romanian deadlift/romanian deadlift_700041.jpg,data/romanian deadlift/romanian deadlift_700051.jpg,data/romanian deadlift/romanian deadlift_700061.jpg,data/romanian deadlift/romanian deadlift_700321.jpg,data/romanian deadlift/romanian deadlift_700331.jpg,data/romanian deadlift/romanian deadlift_700341.jpg,data/romanian deadlift/romanian deadlift_700351.jpg,data/romanian deadlift/romanian deadlift_700361.jpg,data/romanian deadlift/romanian deadlift_700361.jpg,data/romanian deadlift/romanian deadlift_700361.jpg,data/romanian deadlift/romanian deadlift_700361.jpg,data/romanian deadlift/romanian deadlift_700361.jpg,15
romanian deadlift,romanian deadlift|num_80,train,185,31.0,2471.0,numeric,data/romanian deadlift/romanian deadlift_800031.jpg,data/romanian deadlift/romanian deadlift_800271.jpg,data/romanian deadlift/romanian deadlift_800461.jpg,data/romanian deadlift/romanian deadlift_800581.jpg,data/romanian deadlift/romanian deadlift_800711.jpg,data/romanian deadlift/romanian deadlift_800951.jpg,data/romanian deadlift/romanian deadlift_801071.jpg,data/romanian deadlift/romanian deadlift_801191.jpg,data/romanian deadlift/romanian deadlift_801321.jpg,data/romanian deadlift/romanian deadlift_801441.jpg,data/romanian deadlift/romanian deadlift_801561.jpg,data/romanian deadlift/romanian deadlift_801731.jpg,data/romanian deadlift/romanian deadlift_801861.jpg,data/romanian deadlift/romanian deadlift_801981.jpg,data/romanian deadlift/romanian deadlift_802341.jpg,data/romanian deadlift/romanian deadlift_802471.jpg,15
romanian deadlift,romanian deadlift|num_90,train,58,11.0,611.0,numeric,data/romanian deadlift/romanian deadlift_900011.jpg,data/romanian deadlift/romanian deadlift_900041.jpg,data/romanian deadlift/romanian deadlift_900081.jpg,data/romanian deadlift/romanian deadlift_900121.jpg,data/romanian deadlift/romanian deadlift_900161.jpg,data/romanian deadlift/romanian deadlift_900201.jpg,data/romanian deadlift/romanian deadlift_900231.jpg,data/romanian deadlift/romanian deadlift_900301.jpg,data/romanian deadlift/romanian deadlift_900341.jpg,data/romanian deadlift/romanian deadlift_900381.jpg,data/romanian deadlift/romanian deadlift_900421.jpg,data/romanian deadlift/romanian deadlift_900451.jpg,data/romanian deadlift/romanian deadlift_900491.jpg,data/romanian deadlift/romanian deadlift_900531.jpg,data/romanian deadlift/romanian deadlift_900571.jpg,data/romanian deadlift/romanian deadlift_900611.jpg,15
russian twist,russian twist|g1,train,1,,,alpha_num,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,data/russian twist/russian twist_g1.jpg,16
russian twist,russian twist|g10,train,1,,,alpha_num,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,data/russian twist/russian twist_g10.jpg,16
